id,weekStart,monthKey,city,brand,domain,source,leads,qualified,sales,revenue,budget,roas,cpl,cpql,saleCost,avgCheck
brandperf-2026-05-04-мск-автогуру-гугл-карты,2026-05-04,2026-05,МСК,АвтоГуру,автогуру,Гугл Карты,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-мск-автогуру-другие,2026-05-04,2026-05,МСК,АвтоГуру,autoshkola-guru.ru,Другие,4,3,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-05-04-мск-автодраи-в-2гис,2026-05-04,2026-05,МСК,АвтоДрайв,autodrive-school.ru · autodrive.msk.ru · autoshkola-avtopravo.ru,2ГИС,15,6,2,75980.0,0.0,,0.0,0.0,0.0,37990.0
brandperf-2026-05-04-мск-автодраи-в-гугл-карты,2026-05-04,2026-05,МСК,АвтоДрайв,autodrive.msk.ru,Гугл Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-автодраи-в-другие,2026-05-04,2026-05,МСК,АвтоДрайв,autodrive.msk.ru · автошкола-автодрайв.москва,Другие,34,23,14,609890.0,0.0,,0.0,0.0,0.0,43563.57
brandperf-2026-05-04-мск-автодраи-в-прямые-визиты,2026-05-04,2026-05,МСК,АвтоДрайв,autodrive.msk.ru,Прямые визиты,4,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-автодраи-в-яндекс-директ,2026-05-04,2026-05,МСК,АвтоДрайв,autodrive.msk.ru · автодраи-в · автодрайв.спб.рф,Яндекс Директ,26,6,1,38000.0,0.0,,0.0,0.0,0.0,38000.0
brandperf-2026-05-04-мск-автодраи-в-яндекс-карты,2026-05-04,2026-05,МСК,АвтоДрайв,autodrive.msk.ru · avtoshkola-automobil.ru · автодраи-в,Яндекс Карты,20,12,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-автомск-другие,2026-05-04,2026-05,МСК,АвтоМСК,avtoshkola-avtomsk.ru,Другие,4,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-автомобиль-другие,2026-05-04,2026-05,МСК,АвтоМобиль,avtoshkola-automobil.ru,Другие,3,3,1,57990.0,0.0,,0.0,0.0,0.0,57990.0
brandperf-2026-05-04-мск-автонева-гугл-карты,2026-05-04,2026-05,МСК,АвтоНева,avtoshkola-auto-neva.ru,Гугл Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-автонева-другие,2026-05-04,2026-05,МСК,АвтоНева,avtoshkola-auto-neva.ru,Другие,11,6,1,26990.0,0.0,,0.0,0.0,0.0,26990.0
brandperf-2026-05-04-мск-автонева-рек-кешбэк,2026-05-04,2026-05,МСК,АвтоНева,avtoshkola-auto-neva.ru,Рек/кешбэк,1,0,1,37990.0,0.0,,0.0,0,0.0,37990.0
brandperf-2026-05-04-мск-автоправо-2гис,2026-05-04,2026-05,МСК,АвтоПраво,autoshkola-avtopravo.ru,2ГИС,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-мск-автоправо-другие,2026-05-04,2026-05,МСК,АвтоПраво,autoshkola-avtopravo.ru,Другие,26,13,4,181970.0,0.0,,0.0,0.0,0.0,45492.5
brandperf-2026-05-04-мск-автоправо-яндекс-карты,2026-05-04,2026-05,МСК,АвтоПраво,autoshkola-avtopravo.ru · izidrive.msk.ru,Яндекс Карты,2,2,1,26990.0,0.0,,0.0,0.0,0.0,26990.0
brandperf-2026-05-04-мск-автотест-2гис,2026-05-04,2026-05,МСК,АвтоТест,autoshkola-avtotest.ru,2ГИС,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-мск-автотест-другие,2026-05-04,2026-05,МСК,АвтоТест,autoshkola-avtotest.ru,Другие,12,7,1,58990.0,0.0,,0.0,0.0,0.0,58990.0
brandperf-2026-05-04-мск-автотест-яндекс-карты,2026-05-04,2026-05,МСК,АвтоТест,автотест,Яндекс Карты,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-мск-алонсо-другие,2026-05-04,2026-05,МСК,Алонсо,avtoshkola-alonso.ru,Другие,3,1,1,26990.0,0.0,,0.0,0.0,0.0,26990.0
brandperf-2026-05-04-мск-армада-другие,2026-05-04,2026-05,МСК,Армада,avtoshkola-armada.ru,Другие,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-мск-атлант-другие,2026-05-04,2026-05,МСК,Атлант,avtoshkola-atlant.ru,Другие,6,4,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-велес-другие,2026-05-04,2026-05,МСК,Велес,avtoshkola-veles.ru,Другие,7,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-виадук-другие,2026-05-04,2026-05,МСК,Виадук,avtoshkola-viaduk.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-мск-гермес-2гис,2026-05-04,2026-05,МСК,Гермес,hermes-mos.ru · hermesrf-spb.ru · гермес,2ГИС,7,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-гермес-другие,2026-05-04,2026-05,МСК,Гермес,hermes-mos.ru · гермес,Другие,23,12,4,205380.0,0.0,,0.0,0.0,0.0,51345.0
brandperf-2026-05-04-мск-гермес-прямые-визиты,2026-05-04,2026-05,МСК,Гермес,hermes-mos.ru,Прямые визиты,2,2,1,49500.0,0.0,,0.0,0.0,0.0,49500.0
brandperf-2026-05-04-мск-гермес-рек-кешбэк,2026-05-04,2026-05,МСК,Гермес,hermes-mos.ru,Рек/кешбэк,1,1,1,25990.0,0.0,,0.0,0.0,0.0,25990.0
brandperf-2026-05-04-мск-гермес-яндекс-карты,2026-05-04,2026-05,МСК,Гермес,avtoshkola-tg.ru · hermes-mos.ru · hermesrf-spb.ru,Яндекс Карты,37,22,4,107960.0,0.0,,0.0,0.0,0.0,26990.0
brandperf-2026-05-04-мск-изи-драи-в-2гис,2026-05-04,2026-05,МСК,Изи Драйв,avtoshkola-flagmanmsk.ru · avtoshkola-viaduk.ru · izidrive.msk.ru,2ГИС,3,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-изи-драи-в-другие,2026-05-04,2026-05,МСК,Изи Драйв,izidrive.msk.ru,Другие,29,15,6,306450.0,0.0,,0.0,0.0,0.0,51075.0
brandperf-2026-05-04-мск-изи-драи-в-рек-кешбэк,2026-05-04,2026-05,МСК,Изи Драйв,izidrive.msk.ru,Рек/кешбэк,1,1,1,35990.0,0.0,,0.0,0.0,0.0,35990.0
brandperf-2026-05-04-мск-изи-драи-в-роботы,2026-05-04,2026-05,МСК,Изи Драйв,изи-драйв.рф,Роботы,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-изи-драи-в-яндекс-директ,2026-05-04,2026-05,МСК,Изи Драйв,izidrive.msk.ru · изи-драйв.рф,Яндекс Директ,20,7,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-05-04-мск-изи-драи-в-яндекс-карты,2026-05-04,2026-05,МСК,Изи Драйв,izidrive.msk.ru · изи-драи-в · изи-драйв.рф,Яндекс Карты,5,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-континенталь-другие,2026-05-04,2026-05,МСК,Континенталь,avtoshkola-kontinental.ru,Другие,1,1,1,26990.0,0.0,,0.0,0.0,0.0,26990.0
brandperf-2026-05-04-мск-пора-за-руль-другие,2026-05-04,2026-05,МСК,Пора за руль,autoshkola-poputi.ru,Другие,3,2,1,26990.0,0.0,,0.0,0.0,0.0,26990.0
brandperf-2026-05-04-мск-пора-за-руль-прямые-визиты,2026-05-04,2026-05,МСК,Пора за руль,autoshkola-porazarul.ru,Прямые визиты,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-мск-пора-за-руль-яндекс-карты,2026-05-04,2026-05,МСК,Пора за руль,autoshkola-porazarul.ru · пора-за-руль,Яндекс Карты,17,11,3,90970.0,0.0,,0.0,0.0,0.0,30323.33
brandperf-2026-05-04-мск-родос-другие,2026-05-04,2026-05,МСК,Родос,autoshkola-rodos.ru,Другие,4,3,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-рулевои-другие,2026-05-04,2026-05,МСК,Рулевой,avtoshkola-rul.ru · rulevoy-msk.ru,Другие,5,3,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-05-04-мск-топгир-2гис,2026-05-04,2026-05,МСК,ТопГир,autoshkola-avtopravo.ru · avtoshkola-tg.ru · izidrive.msk.ru,2ГИС,19,5,3,155970.0,0.0,,0.0,0.0,0.0,51990.0
brandperf-2026-05-04-мск-топгир-гугл-карты,2026-05-04,2026-05,МСК,ТопГир,avtoshkola-tg.ru,Гугл Карты,7,6,1,49500.0,0.0,,0.0,0.0,0.0,49500.0
brandperf-2026-05-04-мск-топгир-другие,2026-05-04,2026-05,МСК,ТопГир,avtoshkola-tg.ru,Другие,13,11,5,182460.0,0.0,,0.0,0.0,0.0,36492.0
brandperf-2026-05-04-мск-топгир-прямые-визиты,2026-05-04,2026-05,МСК,ТопГир,avtoshkola-tg.ru,Прямые визиты,2,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-топгир-рек-кешбэк,2026-05-04,2026-05,МСК,ТопГир,avtoshkola-tg.ru,Рек/кешбэк,5,4,3,119990.0,0.0,,0.0,0.0,0.0,39996.67
brandperf-2026-05-04-мск-топгир-яндекс-карты,2026-05-04,2026-05,МСК,ТопГир,avtoshkola-alonso.ru · avtoshkola-tg.ru · топгир,Яндекс Карты,9,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-мск-ученик-другие,2026-05-04,2026-05,МСК,Ученик,avtoshkola-uchenik.ru,Другие,4,2,1,26990.0,0.0,,0.0,0.0,0.0,26990.0
brandperf-2026-05-04-мск-флагман-другие,2026-05-04,2026-05,МСК,Флагман,avtoshkola-flagmanmsk.ru,Другие,2,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-autokurs-другие,2026-05-04,2026-05,СПБ,Autokurs,autoshkola-autokurs.ru,Другие,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-autopolus-другие,2026-05-04,2026-05,СПБ,Autopolus,avtoshkola-autopolus.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-autopremium-другие,2026-05-04,2026-05,СПБ,Autopremium,avtoshkola-autopremium.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-autovek-другие,2026-05-04,2026-05,СПБ,Autovek,avtoshkola-autovek.ru,Другие,1,1,1,92990.0,0.0,,0.0,0.0,0.0,92990.0
brandperf-2026-05-04-спб-dream-auto-seo,2026-05-04,2026-05,СПБ,Dream Auto,dreamautoschool.ru,SEO,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-dream-auto-другие,2026-05-04,2026-05,СПБ,Dream Auto,dreamautoschool.ru,Другие,11,5,2,131000.0,0.0,,0.0,0.0,0.0,65500.0
brandperf-2026-05-04-спб-dream-auto-яндекс-карты,2026-05-04,2026-05,СПБ,Dream Auto,autolandschool.ru · dream-auto · dreamautoschool.ru,Яндекс Карты,7,3,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-extra-другие,2026-05-04,2026-05,СПБ,Extra,avtoshkola-extra.ru,Другие,2,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-krossauto-другие,2026-05-04,2026-05,СПБ,Krossauto,avtoshkola-krossauto.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-piterdriving-другие,2026-05-04,2026-05,СПБ,Piterdriving,piterdriving.ru,Другие,2,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-praitauto-другие,2026-05-04,2026-05,СПБ,Praitauto,avtoshkola-praitauto.ru,Другие,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-prestigeavto-другие,2026-05-04,2026-05,СПБ,Prestigeavto,avtoshkola-prestigeavto.ru,Другие,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-а-поло-другие,2026-05-04,2026-05,СПБ,А-Поло,avtoshkola-apolo.ru,Другие,5,3,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-абсолют-другие,2026-05-04,2026-05,СПБ,Абсолют,avtoshkola-absolut.ru,Другие,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-автобот-другие,2026-05-04,2026-05,СПБ,АвтоБот,avtoshkola-avtobot.ru,Другие,2,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-автодраи-в-2гис,2026-05-04,2026-05,СПБ,АвтоДрайв,autodrive-school.ru · автодраи-в · автодрайв.спб.рф,2ГИС,22,9,4,283980.0,0.0,,0.0,0.0,0.0,70995.0
brandperf-2026-05-04-спб-автодраи-в-гугл-карты,2026-05-04,2026-05,СПБ,АвтоДрайв,autodrive-school.ru,Гугл Карты,1,1,1,65500.0,0.0,,0.0,0.0,0.0,65500.0
brandperf-2026-05-04-спб-автодраи-в-другие,2026-05-04,2026-05,СПБ,АвтоДрайв,autodrive-school.ru,Другие,17,8,5,302480.0,0.0,,0.0,0.0,0.0,60496.0
brandperf-2026-05-04-спб-автодраи-в-прямые-визиты,2026-05-04,2026-05,СПБ,АвтоДрайв,autodrive-school.ru,Прямые визиты,2,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-автодраи-в-рек-кешбэк,2026-05-04,2026-05,СПБ,АвтоДрайв,autodrive-school.ru,Рек/кешбэк,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-автодраи-в-яндекс-директ,2026-05-04,2026-05,СПБ,АвтоДрайв,автодраи-в · автодрайв.спб.рф,Яндекс Директ,10,7,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-автодраи-в-яндекс-карты,2026-05-04,2026-05,СПБ,АвтоДрайв,autodrive-school.ru · izidrive.ru · автодраи-в,Яндекс Карты,9,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-автоклуб-другие,2026-05-04,2026-05,СПБ,АвтоКлуб,avtoshkola-avtoclub.ru,Другие,4,4,1,65500.0,0.0,,0.0,0.0,0.0,65500.0
brandperf-2026-05-04-спб-автопрофи-другие,2026-05-04,2026-05,СПБ,АвтоПрофи,avtoshkola-avtoprofi.ru,Другие,4,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-автосити-2гис,2026-05-04,2026-05,СПБ,АвтоСити,avtoshkola-as.ru,2ГИС,3,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-автосити-гугл-карты,2026-05-04,2026-05,СПБ,АвтоСити,avtoshkola-as.ru · avtoshkola-forvard.ru · avtoshkola-zapravami.ru,Гугл Карты,9,8,1,87500.0,0.0,,0.0,0.0,0.0,87500.0
brandperf-2026-05-04-спб-автосити-другие,2026-05-04,2026-05,СПБ,АвтоСити,avtoshkola-as.ru,Другие,19,10,7,374980.0,0.0,,0.0,0.0,0.0,53568.57
brandperf-2026-05-04-спб-автосити-роботы,2026-05-04,2026-05,СПБ,АвтоСити,avtoshkola-as.ru,Роботы,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-автосити-яндекс-директ,2026-05-04,2026-05,СПБ,АвтоСити,avtoshkola-as.ru · izidrive.ru · лучшая-автошкола-спб.рф,Яндекс Директ,17,9,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-автосити-яндекс-карты,2026-05-04,2026-05,СПБ,АвтоСити,avtoshkola-as.ru · автосити,Яндекс Карты,15,8,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-автотрек-другие,2026-05-04,2026-05,СПБ,АвтоТрек,avtoshkola-autotrack.ru,Другие,1,1,1,29500.0,0.0,,0.0,0.0,0.0,29500.0
brandperf-2026-05-04-спб-автолэнд-другие,2026-05-04,2026-05,СПБ,Автолэнд,autolandschool.ru,Другие,14,8,3,218500.0,0.0,,0.0,0.0,0.0,72833.33
brandperf-2026-05-04-спб-автошкола-100-другие,2026-05-04,2026-05,СПБ,Автошкола 100,автошкола100.рф,Другие,7,3,1,65500.0,0.0,,0.0,0.0,0.0,65500.0
brandperf-2026-05-04-спб-академика-другие,2026-05-04,2026-05,СПБ,Академика,академика-спб.рф,Другие,6,4,2,156000.0,0.0,,0.0,0.0,0.0,78000.0
brandperf-2026-05-04-спб-виктория-другие,2026-05-04,2026-05,СПБ,Виктория,autoshkola-victoria.ru,Другие,3,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-гермес-другие,2026-05-04,2026-05,СПБ,Гермес,hermesrf-spb.ru,Другие,4,2,1,65500.0,0.0,,0.0,0.0,0.0,65500.0
brandperf-2026-05-04-спб-гермес-яндекс-карты,2026-05-04,2026-05,СПБ,Гермес,hermesrf-spb.ru · гермес,Яндекс Карты,9,5,1,70990.0,0.0,,0.0,0.0,0.0,70990.0
brandperf-2026-05-04-спб-движение-другие,2026-05-04,2026-05,СПБ,Движение,autoshkola-dvijenie.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-изи-драи-в-2гис,2026-05-04,2026-05,СПБ,Изи Драйв,izidrive.ru · изи-драи-в,2ГИС,3,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-изи-драи-в-гугл-карты,2026-05-04,2026-05,СПБ,Изи Драйв,avtoshkola-apolo.ru · izidrive.msk.ru · izidrive.ru,Гугл Карты,10,3,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-изи-драи-в-другие,2026-05-04,2026-05,СПБ,Изи Драйв,izidrive.ru,Другие,27,14,4,272980.0,0.0,,0.0,0.0,0.0,68245.0
brandperf-2026-05-04-спб-изи-драи-в-яндекс-карты,2026-05-04,2026-05,СПБ,Изи Драйв,izidrive.ru · изи-драи-в,Яндекс Карты,7,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-колибри-другие,2026-05-04,2026-05,СПБ,Колибри,autoshkola-kolibri.ru,Другие,2,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-колибри-яндекс-карты,2026-05-04,2026-05,СПБ,Колибри,колибри,Яндекс Карты,4,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-лучшая-автошкола-спб-гугл-карты,2026-05-04,2026-05,СПБ,Лучшая Автошкола Спб,лучшая-автошкола-спб.рф,Гугл Карты,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-лучшая-автошкола-спб-другие,2026-05-04,2026-05,СПБ,Лучшая Автошкола Спб,лучшая-автошкола-спб.рф,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-лучшая-автошкола-спб-роботы,2026-05-04,2026-05,СПБ,Лучшая Автошкола Спб,лучшая-автошкола-спб.рф,Роботы,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-лучшая-автошкола-спб-яндекс-директ,2026-05-04,2026-05,СПБ,Лучшая Автошкола Спб,лучшая-автошкола-спб.рф,Яндекс Директ,2,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-маневр-другие,2026-05-04,2026-05,СПБ,Маневр,autoshkola-manevr.ru,Другие,3,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-маневр-яндекс-карты,2026-05-04,2026-05,СПБ,Маневр,autoshkola-manevr.ru,Яндекс Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-мираж-другие,2026-05-04,2026-05,СПБ,Мираж,avtoshkola-mirazh.ru,Другие,4,3,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-пора-за-руль-другие,2026-05-04,2026-05,СПБ,Пора за руль,pora-za-rul.ru,Другие,18,10,3,141000.0,0.0,,0.0,0.0,0.0,47000.0
brandperf-2026-05-04-спб-пора-за-руль-яндекс-карты,2026-05-04,2026-05,СПБ,Пора за руль,autoshkola-porazarul.ru · pora-za-rul.ru · пора-за-руль,Яндекс Карты,12,6,1,26990.0,0.0,,0.0,0.0,0.0,26990.0
brandperf-2026-05-04-спб-ралли-другие,2026-05-04,2026-05,СПБ,Ралли,rallischool.ru,Другие,11,3,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-рулевои-другие,2026-05-04,2026-05,СПБ,Рулевой,avtoshkola-ruler.ru · avtoshkola-rulevoi.ru,Другие,8,3,1,65500.0,0.0,,0.0,0.0,0.0,65500.0
brandperf-2026-05-04-спб-рулевои-яндекс-карты,2026-05-04,2026-05,СПБ,Рулевой,рулевои,Яндекс Карты,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-студент-другие,2026-05-04,2026-05,СПБ,Студент,avtoshkola-student.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-успех-другие,2026-05-04,2026-05,СПБ,Успех,yspexspb.ru,Другие,3,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-форвард-гугл-карты,2026-05-04,2026-05,СПБ,Форвард,форвард,Гугл Карты,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-форвард-другие,2026-05-04,2026-05,СПБ,Форвард,avtoshkola-forvard.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-центральная-другие,2026-05-04,2026-05,СПБ,Центральная,autoshkola-centralnaya.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-04-спб-штиль-гугл-карты,2026-05-04,2026-05,СПБ,Штиль,avtoshkola-shtil.ru,Гугл Карты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-штиль-другие,2026-05-04,2026-05,СПБ,Штиль,avtoshkola-shtil.ru,Другие,7,3,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-04-спб-ягуар-другие,2026-05-04,2026-05,СПБ,Ягуар,avtoshkola-yaguarspb.ru,Другие,4,3,1,65500.0,0.0,,0.0,0.0,0.0,65500.0
brandperf-2026-05-11-мск-autonefrit-другие,2026-05-11,2026-05,МСК,Autonefrit,autonefrit.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-11-мск-avtoshkola812-другие,2026-05-11,2026-05,МСК,Avtoshkola812,avtoshkola812.ru,Другие,1,1,1,36990.0,0.0,,0.0,0.0,0.0,36990.0
brandperf-2026-05-11-мск-avtoshkola812-прямые-визиты,2026-05-11,2026-05,МСК,Avtoshkola812,avtoshkola812.ru,Прямые визиты,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-11-мск-axel-другие,2026-05-11,2026-05,МСК,Axel,avtoshkola-axel.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-11-мск-bamblbi-другие,2026-05-11,2026-05,МСК,Bamblbi,avtoshkola-bamblbi.ru,Другие,2,2,1,58990.0,0.0,,0.0,0.0,0.0,58990.0
brandperf-2026-05-11-мск-examen-другие,2026-05-11,2026-05,МСК,Examen,autoshkola-examen.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-11-мск-mclaren-другие,2026-05-11,2026-05,МСК,McLaren,autoshkola-mclaren.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-11-мск-schoolselect-seo,2026-05-11,2026-05,МСК,SchoolSelect,schoolselect.ru,SEO,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-11-мск-schoolselect-другие,2026-05-11,2026-05,МСК,SchoolSelect,schoolselect.ru,Другие,10,3,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-11-мск-schoolselect-прямые-визиты,2026-05-11,2026-05,МСК,SchoolSelect,schoolselect.ru,Прямые визиты,3,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-11-мск-shkolaamarant-другие,2026-05-11,2026-05,МСК,Shkolaamarant,shkolaamarant.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-11-мск-skyauto-другие,2026-05-11,2026-05,МСК,SkyAuto,avtoshkola-skyauto.ru,Другие,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-11-мск-автогуру-другие,2026-05-11,2026-05,МСК,АвтоГуру,autoshkola-guru.ru,Другие,7,3,2,117980.0,0.0,,0.0,0.0,0.0,58990.0
brandperf-2026-05-11-мск-автодраи-в-2гис,2026-05-11,2026-05,МСК,АвтоДрайв,autodrive.msk.ru · avtoshkola-cityavto.ru · автодраи-в,2ГИС,21,11,3,176480.0,0.0,,0.0,0.0,0.0,58826.67
brandperf-2026-05-11-мск-автодраи-в-seo,2026-05-11,2026-05,МСК,АвтоДрайв,автошкола-автодрайв.москва,SEO,2,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-11-мск-автодраи-в-другие,2026-05-11,2026-05,МСК,АвтоДрайв,autodrive.msk.ru,Другие,31,15,10,463410.0,0.0,,0.0,0.0,0.0,46341.0
brandperf-2026-05-11-мск-автодраи-в-прямые-визиты,2026-05-11,2026-05,МСК,АвтоДрайв,autodrive.msk.ru · автошкола-автодрайв.москва,Прямые визиты,2,2,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-11-мск-автодраи-в-роботы,2026-05-11,2026-05,МСК,АвтоДрайв,автошкола-автодрайв.москва,Роботы,2,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-11-мск-автодраи-в-яндекс-директ,2026-05-11,2026-05,МСК,АвтоДрайв,автошкола-автодрайв.москва,Яндекс Директ,1,0,0,0.0,0.0,,0.0,0,0,0
brandperf-2026-05-11-мск-автодраи-в-яндекс-карты,2026-05-11,2026-05,МСК,АвтоДрайв,autodrive-school.ru · autodrive.msk.ru · автодраи-в,Яндекс Карты,33,15,2,62980.0,0.0,,0.0,0.0,0.0,31490.0
brandperf-2026-05-11-мск-автомобиль-другие,2026-05-11,2026-05,МСК,АвтоМобиль,avtoshkola-automobil.ru,Другие,7,5,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-11-мск-автонева-другие,2026-05-11,2026-05,МСК,АвтоНева,avtoshkola-auto-neva.ru,Другие,3,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-11-мск-автоправо-2гис,2026-05-11,2026-05,МСК,АвтоПраво,autoshkola-avtopravo.ru · автоправо,2ГИС,5,3,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-11-мск-автоправо-seo,2026-05-11,2026-05,МСК,АвтоПраво,autoshkola-avtopravo.ru,SEO,1,1,0,0.0,0.0,,0.0,0.0,0,0
brandperf-2026-05-11-мск-автоправо-другие,2026-05-11,2026-05,МСК,АвтоПраво,autoshkola-avtopravo.ru,Другие,26,15,7,267950.0,0.0,,0.0,0.0,0.0,38278.57
brandperf-2026-05-11-мск-автоправо-прямые-визиты,2026-05-11,2026-05,МСК,АвтоПраво,autoshkola-avtopravo.ru,Прямые визиты,2,1,1,26990.0,0.0,,0.0,0.0,0.0,26990.0
