2026-04-06-source-recalc-spb-yandexmaps-продажи,2026-04-06,2026-04,2,источники,Яндекс Карты,Продажи,0,10,0,Roistat report-24 апрель-июль: недельные суммы по воронке СПБ АШ [SOURCE_CITY=СПБ],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-2gis-лиды,2026-04-13,2026-04,3,источники,2ГИС,Лиды,0,62,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-2gis-квалы,2026-04-13,2026-04,3,источники,2ГИС,Квалы,0,29,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-2gis-продажи,2026-04-13,2026-04,3,источники,2ГИС,Продажи,0,14,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-seo-лиды,2026-04-13,2026-04,3,источники,SEO,Лиды,0,14,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-seo-квалы,2026-04-13,2026-04,3,источники,SEO,Квалы,0,13,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-seo-продажи,2026-04-13,2026-04,3,источники,SEO,Продажи,0,9,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-vk-лиды,2026-04-13,2026-04,3,источники,ВКонтакте,Лиды,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-googlemaps-лиды,2026-04-13,2026-04,3,источники,Гугл Карты,Лиды,0,12,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-googlemaps-квалы,2026-04-13,2026-04,3,источники,Гугл Карты,Квалы,0,6,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-googlemaps-продажи,2026-04-13,2026-04,3,источники,Гугл Карты,Продажи,0,2,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-direct-лиды,2026-04-13,2026-04,3,источники,Директ,Лиды,0,49,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-direct-квалы,2026-04-13,2026-04,3,источники,Директ,Квалы,0,14,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-direct-продажи,2026-04-13,2026-04,3,источники,Директ,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-other-лиды,2026-04-13,2026-04,3,источники,Другие,Лиды,0,238,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-other-квалы,2026-04-13,2026-04,3,источники,Другие,Квалы,0,27,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-other-продажи,2026-04-13,2026-04,3,источники,Другие,Продажи,0,17,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-directvisits-лиды,2026-04-13,2026-04,3,источники,Прямые визиты,Лиды,0,7,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-directvisits-квалы,2026-04-13,2026-04,3,источники,Прямые визиты,Квалы,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-directvisits-продажи,2026-04-13,2026-04,3,источники,Прямые визиты,Продажи,0,1,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-cashback-лиды,2026-04-13,2026-04,3,источники,Рек/кешбэк,Лиды,0,7,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-cashback-квалы,2026-04-13,2026-04,3,источники,Рек/кешбэк,Квалы,0,4,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
2026-04-13-source-recalc-msk-cashback-продажи,2026-04-13,2026-04,3,источники,Рек/кешбэк,Продажи,0,5,0,Roistat report-24 апрель-июль: недельные суммы по воронке МСК АШ [SOURCE_CITY=МСК],2026-09-04T13:11:11,0,0
